UULID	segments	vowels	monophtongs	diphtongs	triphtongs	heights.v	lengths.v	long.v	nasal.v	round.v	high.v	mid.v	low.v	front.v	back.v	tense.v	lax.v	atr.v	rtr.v	raised.v	retracted.v	fronted.v	glottalized.v	laryngealized.v	unique.v	unique.nasal.v	heights_mono.v	heights_di.v	heights_tri.v	lengths_mono.v	lengths_di.v	lengths_tri.v	long_mono.v	long_di.v	long_tri.v	nasal_mono.v	nasal_di.v	nasal_tri.v	round_mono.v	round_di.v	round_tri.v	high_mono.v	high_di.v	high_tri.v	mid_mono.v	mid_di.v	mid_tri.v	low_mono.v	low_di.v	low_tri.v	front_mono.v	front_di.v	front_tri.v	back_mono.v	back_di.v	back_tri.v	tense_mono.v	tense_di.v	tense_tri.v	lax_mono.v	lax_di.v	lax_tri.v	atr_mono.v	atr_di.v	atr_tri.v	rtr_mono.v	rtr_di.v	rtr_tri.v	raised_mono.v	raised_di.v	raised_tri.v	retracted_mono.v	retracted_di.v	retracted_tri.v	fronted_mono.v	fronted_di.v	fronted_tri.v	glottalized_mono.v	glottalized_di.v	glottalized_tri.v	laryngealized_mono.v	laryngealized_di.v	laryngealized_tri.v	unique_mono.v	unique_di.v	unique_tri.v	unique.nasal_mono.v	unique.nasal_di.v	unique.nasal_tri.v	consonants	places.c	bilabial.c	labiodental.c	double_articulated.c	dental.c	alveolar.c	dental_alveolar.c	palatoalveolar.c	alveolopalatal.c	postalveolar.c	true_retroflex.c	palatal.c	velar.c	uvular.c	pharyngeal_epiglottal.c	glottal.c	labial.c	coronal.c	dorsal.c	guttural.c	manners.c	obstruent.c	voiced_obstruent.c	voiceless_obstruent.c	aspirated_obstruent.c	glottalized_obstruent.c	stop.c	voiced_stop.c	voiceless_stop.c	aspirated_stop.c	glottalized_stop.c	fricative.c	voiced_fricative.c	voiceless_fricative.c	affricate.c	sonorant.c	voiced_sonorant.c	voiceless_sonorant.c	glottalized_resonant.c	nasal.c	approximant.c	tapflap.c	trill.c	trill_tap.c	coronal_trill_tap.c	second_articulation.c	glottalized.c	uvt.c	uvt.stops.c	uvt.fricatives.c	uvt.affricates.c	uvt.nasals.c	uvt.approximants.c	lvt.c	lvt.stops.c	lvt.fricatives.c	lvt.affricates.c	lvt.nasals.c	lvt.approximants.c	ratio.voiced.voiceless.obstruents	ratio.voiced.voiceless.stops	ratio.obstruents.sonorants	egressive	implosive	ejective	click	voiceless	voiced	breathy	creaky	tones	level_tones	contour_tones	bilabial.fricatives	labiodental.fricatives	alveolar.fricatives	nonsibilant.dental.fricatives	sibilant.dental.fricatives	bilabiallabiodental.affricates	bilabial.affricates	retroflex.stops	retroflex.fricatives	retroflex.affricates	retroflex.nasals	retroflex.approximants
[i-agm][w-ant][a-851][g-anga1290]	21	9	7	2	0	4	3	1	0	3	4	3	4	6	3	6	4	0	0	2	1	6	0	0	7	0	4	2	0	3	1	0	1	0	0	0	0	0	2	1	0	2	2	0	3	0	0	2	2	0	4	2	0	2	1	0	4	2	0	2	2	0	0	0	0	0	0	0	1	1	0	0	1	0	4	2	0	0	0	0	0	0	0	6	4	0	0	0	0	12	6	2	0	0	0	3	3	1	0	0	0	2	3	0	0	1	2	4	5	1	4	5	0	5	0	0	4	0	4	0	0	0	0	0	1	7	7	0	0	4	3	1	0	1	1	1	0	5	3	0	1	4	3	1	1	0	0	0	0	0	0	0.714285714285714	21	0	0	0	5	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[i-agq][w-agh][a-852][g-aghe1239]	47	19	19	0	0	5	2	9	0	8	7	8	4	10	9	8	11	0	0	3	2	10	0	0	10	0	5	0	0	2	0	0	9	0	0	0	0	0	8	0	0	7	0	0	8	0	0	4	0	0	10	0	0	9	0	0	8	0	0	11	0	0	0	0	0	0	0	0	3	0	0	2	0	0	10	0	0	0	0	0	0	0	0	10	0	0	0	0	0	28	9	3	2	5	0	6	6	4	0	0	0	2	5	0	0	1	8	10	7	1	5	20	10	10	3	0	9	4	5	3	0	5	3	2	6	8	8	0	0	5	3	0	0	0	0	1	0	6	3	3	2	4	3	1	1	0	0	0	0	1	0.8	2.5	49	0	0	0	10	39	0	0	2	2	0	0	2	0	0	0	2	0	0	0	0	0	0
[i-agr][w-agr][a-853][g-agua1253]	20	8	8	0	0	2	1	0	4	2	6	0	2	4	2	6	2	0	0	2	0	4	0	0	4	4	2	0	0	1	0	0	0	0	0	4	0	0	2	0	0	6	0	0	0	0	0	2	0	0	4	0	0	2	0	0	6	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	4	0	0	12	5	2	0	0	0	5	5	2	0	0	0	0	1	0	0	2	2	7	1	2	5	9	0	9	0	0	4	0	4	0	0	3	0	3	2	3	3	0	0	2	1	1	0	1	1	0	0	4	3	2	2	2	1	1	1	1	0	0	0	0	0	3	20	0	0	0	9	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-ags][w-][a-][g-esim1238]	37	8	8	0	0	5	1	0	0	3	2	5	1	4	3	4	3	0	0	1	0	4	0	0	8	0	5	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	5	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	29	7	5	2	3	0	11	11	0	0	0	0	2	5	0	0	1	10	11	7	1	5	21	13	8	0	0	12	8	4	0	0	6	3	3	3	8	8	0	0	4	4	0	1	1	1	1	0	5	3	3	1	4	3	1	0	1	0	0	0	1.625	2	2.625	37	0	0	0	8	29	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0
[i-aha][w-][a-][g-ahan1243]	38	14	14	0	0	5	1	0	4	6	8	4	2	8	6	6	8	0	0	4	0	8	0	0	9	4	5	0	0	1	0	0	0	0	0	4	0	0	6	0	0	8	0	0	4	0	0	2	0	0	8	0	0	6	0	0	6	0	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	9	0	0	4	0	0	24	9	2	1	1	2	3	5	2	0	0	0	7	5	0	0	1	4	7	12	1	5	16	6	10	0	0	7	4	3	0	0	5	0	5	4	8	8	0	0	5	3	0	0	0	0	6	0	7	3	3	1	4	3	1	0	1	0	0	0	0.6	1.33333333333333	2	40	0	0	0	10	30	0	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0
[i-ahg][w-kem][a-2351][g-qima1242]	35	7	7	0	0	5	1	0	0	2	2	3	2	4	2	4	2	0	0	1	0	4	0	0	7	0	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	2	0	0	4	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	28	8	3	1	0	8	1	9	3	0	0	0	1	7	4	0	0	4	12	12	0	5	20	9	11	0	0	12	6	6	0	0	4	1	3	4	8	8	0	0	4	4	0	1	1	1	6	0	7	4	3	2	3	3	1	1	0	0	0	0	0.818181818181818	1	2.5	39	0	0	0	11	28	0	0	4	3	1	0	1	0	0	2	0	0	0	0	0	0	0
[i-ahi][w-][a-][g-tiag1235]	32	8	8	0	0	5	1	0	0	3	3	4	1	5	3	3	5	0	0	1	0	5	0	0	8	0	5	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	4	0	0	1	0	0	5	0	0	3	0	0	3	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	8	0	0	0	0	0	24	7	4	2	2	0	6	6	2	0	0	0	4	4	0	0	0	8	8	8	0	4	17	9	8	0	1	11	6	5	0	1	6	3	3	0	7	7	0	0	4	3	0	0	0	0	1	1	6	4	3	0	4	3	0	0	0	0	0	0	1.125	1.2	2.42857142857143	31	1	0	0	8	24	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
[i-ahk][w-akh][a-470][g-akha1245]	39	13	13	0	0	5	1	0	3	6	4	7	2	6	6	7	5	0	0	3	0	6	0	0	8	3	5	0	0	1	0	0	0	0	0	3	0	0	6	0	0	4	0	0	7	0	0	2	0	0	6	0	0	6	0	0	7	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8	0	0	3	0	0	26	6	4	0	0	0	10	10	2	0	0	0	2	6	0	0	2	4	12	8	2	5	20	7	13	5	0	10	3	7	5	0	5	2	3	5	6	6	0	0	4	2	0	0	0	0	0	0	5	3	2	2	4	2	1	1	1	0	0	0	0.538461538461538	0.428571428571429	3.33333333333333	39	0	0	0	13	26	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
[i-ahl][w-][a-][g-igoo1238]	30	7	7	0	0	4	1	0	0	3	2	4	1	4	3	4	3	0	0	1	0	4	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	4	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	23	8	3	2	2	0	6	6	0	0	0	1	4	4	0	0	1	7	7	8	1	4	16	8	8	0	0	11	6	5	0	0	5	2	3	0	7	7	0	0	4	3	0	0	0	0	1	0	6	5	2	0	4	3	1	0	1	0	0	0	1	1.2	2.28571428571429	33	0	0	0	8	25	0	0	3	3	0	0	2	2	0	0	0	0	1	0	0	0	0
[i-ahn][w-][a-][g-ahan1244]	40	14	14	0	0	4	1	0	7	6	4	8	2	8	6	8	6	0	0	2	0	8	0	0	7	7	4	0	0	1	0	0	0	0	0	7	0	0	6	0	0	4	0	0	8	0	0	2	0	0	8	0	0	6	0	0	8	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	7	0	0	7	0	0	26	8	3	2	2	0	7	7	4	0	0	0	3	4	0	0	1	7	11	7	1	5	17	8	9	0	0	8	4	4	0	0	7	3	4	2	9	9	0	0	4	5	0	1	1	1	2	0	6	3	3	1	4	3	1	0	1	0	0	0	0.888888888888889	1	1.88888888888889	43	0	0	0	9	34	0	0	3	3	0	0	2	2	0	0	0	0	0	0	0	0	0
[i-ahp][w-aiz][a-858][g-apro1235]	33	9	9	0	0	5	1	0	0	2	4	4	1	5	4	5	4	0	0	2	0	5	0	0	8	0	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	4	0	0	4	0	0	1	0	0	5	0	0	4	0	0	5	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	8	0	0	0	0	0	24	7	4	2	2	0	6	6	2	0	0	0	4	4	0	0	0	8	8	8	0	4	17	9	8	0	1	11	6	5	0	1	6	3	3	0	7	7	0	0	4	3	0	0	0	0	1	1	6	4	3	0	4	3	0	0	0	0	0	0	1.125	1.2	2.42857142857143	32	1	0	0	8	25	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
[i-ahs][w-][a-][g-ashe1269]	33	9	9	0	0	5	1	0	0	4	4	4	1	5	4	4	5	0	0	2	0	5	0	0	9	0	5	0	0	1	0	0	0	0	0	0	0	0	4	0	0	4	0	0	4	0	0	1	0	0	5	0	0	4	0	0	4	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	24	9	3	1	2	0	6	6	1	0	0	1	4	5	0	0	1	6	8	9	1	4	16	7	9	0	0	10	5	5	0	0	6	2	4	0	8	8	0	0	4	4	1	1	2	2	1	0	7	4	4	0	4	4	1	0	1	0	0	0	0.777777777777778	1	2	36	0	0	0	9	27	0	0	3	3	0	0	1	2	0	0	0	0	0	0	0	0	1
[i-aht][w-aht][a-859][g-ahte1237]	35	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	30	6	2	0	0	0	14	14	0	0	0	0	2	5	5	0	2	2	14	12	2	5	24	9	15	5	5	11	4	7	5	3	7	3	4	6	6	4	2	0	3	3	0	0	0	0	1	5	4	3	1	1	3	2	2	2	2	0	0	0	0.6	0.571428571428571	4	30	0	5	0	17	18	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
[i-aig][w-][a-][g-anti1245]	37	13	9	4	0	4	2	3	0	5	8	4	5	8	5	10	5	0	0	4	1	8	0	0	7	0	4	3	0	2	1	0	3	0	0	0	0	0	3	2	0	4	4	0	3	1	0	2	3	0	5	3	0	3	2	0	6	4	0	2	3	0	0	0	0	0	0	0	2	2	0	0	1	0	5	3	0	0	0	0	0	0	0	6	5	0	0	0	0	24	7	3	2	0	0	7	7	4	0	0	0	3	4	0	0	1	5	11	7	1	5	17	8	9	0	0	8	4	4	0	0	7	3	4	2	7	7	0	0	3	4	0	1	1	1	1	0	6	4	3	1	3	3	1	0	1	0	0	0	0.888888888888889	1	2.42857142857143	37	0	0	0	9	28	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
[i-ain][w-ain][a-12][g-ainu1240]	17	5	5	0	0	3	1	0	0	2	2	2	1	3	2	2	3	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	12	6	2	0	0	0	4	4	1	0	0	0	1	2	0	0	2	2	5	3	2	5	7	0	7	0	0	4	0	4	0	0	2	0	2	1	5	5	0	0	2	3	0	1	1	1	1	0	5	3	1	1	2	3	1	1	1	0	0	0	0	0	1.4	17	0	0	0	7	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-aiw][w-aar][a-865][g-aari1239]	36	10	10	0	0	4	2	5	0	4	4	4	2	6	4	6	4	0	0	2	0	6	0	0	7	0	4	0	0	2	0	0	5	0	0	0	0	0	4	0	0	4	0	0	4	0	0	2	0	0	6	0	0	4	0	0	6	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	26	9	3	1	0	2	8	10	5	0	0	0	1	3	1	0	2	4	15	5	2	5	20	8	12	0	4	9	4	5	0	2	6	3	3	5	6	6	0	0	2	4	0	1	1	1	1	4	7	4	3	2	2	3	2	2	1	0	0	0	0.666666666666667	0.8	3.33333333333333	32	2	2	0	12	24	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-aja][w-aja][a-866][g-ajas1235]	48	10	10	0	0	5	1	0	0	4	4	4	2	5	4	4	6	0	0	2	0	5	0	0	10	0	5	0	0	1	0	0	0	0	0	0	0	0	4	0	0	4	0	0	4	0	0	2	0	0	5	0	0	4	0	0	4	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	10	0	0	0	0	0	38	12	4	3	2	1	9	10	2	2	0	2	4	6	0	2	1	9	16	10	3	5	27	12	15	0	2	14	8	6	0	2	10	3	7	3	11	11	0	0	4	7	2	1	3	2	1	2	8	5	5	1	4	4	2	0	2	0	0	1	0.8	1.33333333333333	2.45454545454545	46	2	0	0	15	33	0	0	0	0	0	0	2	1	1	0	0	0	2	0	0	0	0
[i-ajg][w-ajg][a-3045][g-ajab1235]	40	12	12	0	0	4	1	0	5	5	4	6	2	7	5	6	6	0	0	2	0	7	0	0	7	5	4	0	0	1	0	0	0	0	0	5	0	0	5	0	0	4	0	0	6	0	0	2	0	0	7	0	0	5	0	0	6	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	5	0	0	28	9	3	2	2	0	7	7	4	0	0	1	2	5	2	0	0	7	12	9	0	5	20	11	9	0	0	9	5	4	0	0	9	5	4	2	8	8	0	0	4	4	0	1	1	1	1	0	7	4	4	1	4	3	1	0	1	0	0	0	1.22222222222222	1.25	2.5	45	0	0	0	9	36	0	0	5	3	2	0	2	2	0	0	0	0	1	0	0	0	0
[i-aka][w-akn][a-2645][g-akan1250]	58	30	30	0	0	6	2	10	9	12	12	12	6	18	12	12	18	0	0	6	0	18	0	0	10	9	6	0	0	2	0	0	10	0	0	9	0	0	12	0	0	12	0	0	12	0	0	6	0	0	18	0	0	12	0	0	12	0	0	18	0	0	0	0	0	0	0	0	6	0	0	0	0	0	18	0	0	0	0	0	0	0	0	10	0	0	9	0	0	28	7	3	1	0	0	9	9	0	6	0	0	3	5	0	0	1	4	15	8	1	5	18	6	12	0	0	6	3	3	0	0	6	0	6	6	10	10	0	0	6	4	0	1	1	1	4	0	5	3	2	1	4	3	1	0	1	0	0	0	0.5	1	1.8	60	0	0	0	12	48	0	0	2	2	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-ake][w-akw][a-916][g-akaw1239]	21	11	11	0	0	3	2	4	0	3	4	5	2	6	5	9	2	0	0	2	0	6	0	0	5	0	3	0	0	2	0	0	4	0	0	0	0	0	3	0	0	4	0	0	5	0	0	2	0	0	6	0	0	5	0	0	9	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	10	5	2	0	0	0	4	4	0	0	0	0	1	2	0	0	1	2	4	3	1	4	5	0	5	0	0	4	0	4	0	0	1	0	1	0	5	5	0	0	2	3	1	0	1	1	1	0	4	3	1	0	2	3	1	1	0	0	0	0	0	0	1	21	0	0	0	5	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-akl][w-akl][a-870][g-akla1241]	20	3	3	0	0	2	1	0	0	1	2	0	1	2	1	2	1	0	0	1	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	17	5	3	0	0	0	6	6	0	0	0	0	1	5	0	0	2	3	6	6	2	4	10	4	6	0	0	7	3	4	0	0	3	1	2	0	7	7	0	0	3	4	0	1	1	1	1	0	4	3	2	0	3	3	1	1	1	0	0	0	0.666666666666667	0.75	1.42857142857143	20	0	0	0	6	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-ako][w-][a-][g-akur1238]	24	14	14	0	0	4	2	7	0	4	6	6	2	6	4	10	2	0	0	2	0	6	0	0	7	0	4	0	0	2	0	0	7	0	0	0	0	0	4	0	0	6	0	0	6	0	0	2	0	0	6	0	0	4	0	0	10	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	10	6	2	0	0	0	3	3	1	0	0	0	1	2	0	0	1	2	4	3	1	4	5	0	5	0	0	4	0	4	0	0	0	0	0	1	5	5	0	0	2	3	1	0	1	1	1	0	5	3	0	1	2	3	1	1	0	0	0	0	0	0	1	24	0	0	0	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[i-akp][w-][a-][g-siwu1238]	34	14	14	0	0	4	1	0	7	6	4	8	2	8	6	8	6	0	0	2	0	8	0	0	7	7	4	0	0	1	0	0	0	0	0	7	0	0	6	0	0	4	0	0	8	0	0	2	0	0	8	0	0	6	0	0	8	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	7	0	0	7	0	0	20	9	3	1	2	0	5	5	2	0	0	1	2	3	0	1	0	6	8	5	1	5	12	5	7	0	0	8	4	4	0	0	2	0	2	2	8	8	0	0	3	5	0	1	1	1	1	0	7	4	2	1	3	3	1	0	0	0	0	1	0.714285714285714	1	1.5	37	0	0	0	7	30	0	0	3	3	0	0	1	1	0	0	0	0	1	0	0	0	0
[i-aks][w-][a-][g-akas1242]	49	29	29	0	0	6	2	9	9	12	12	12	5	17	12	12	17	0	0	6	0	17	0	0	10	9	6	0	0	2	0	0	9	0	0	9	0	0	12	0	0	12	0	0	12	0	0	5	0	0	17	0	0	12	0	0	12	0	0	17	0	0	0	0	0	0	0	0	6	0	0	0	0	0	17	0	0	0	0	0	0	0	0	10	0	0	9	0	0	20	6	3	1	3	0	5	5	0	0	0	0	4	4	0	0	0	7	5	8	0	4	13	6	7	0	0	11	6	5	0	0	2	0	2	0	7	7	0	0	4	3	0	0	0	0	1	0	5	4	2	0	4	3	0	0	0	0	0	0	0.857142857142857	1.2	1.85714285714286	52	0	0	0	7	45	0	0	3	3	0	0	1	1	0	0	0	0	0	0	0	0	0
[i-akz][w-abm][a-618][g-alab1237]	21	6	6	0	0	3	2	3	0	2	1	3	2	4	2	3	3	0	0	0	0	4	0	0	4	0	3	0	0	2	0	0	3	0	0	0	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	2	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	15	7	4	0	0	1	4	5	1	0	0	0	1	2	0	0	2	4	6	3	2	5	10	1	9	0	0	5	1	4	0	0	4	0	4	1	5	5	0	0	2	3	0	0	0	0	1	0	6	3	2	1	2	3	1	1	1	0	0	0	0.111111111111111	0.25	2	21	0	0	0	9	12	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
[i-alc][w-qaw][a-127][g-qawa1238]	24	6	6	0	0	4	1	0	0	2	2	2	2	4	2	4	2	0	0	1	0	4	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	2	0	0	4	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	18	6	4	0	0	0	6	6	0	0	0	0	3	3	1	0	1	4	6	7	1	5	12	1	11	0	4	8	0	8	0	4	3	1	2	1	6	6	0	0	2	4	1	0	1	1	1	4	4	4	2	1	2	3	2	1	1	0	0	0	0.0909090909090909	0	2	20	0	4	0	11	13	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
[i-ald][w-ald][a-875][g-alla1248]	34	11	11	0	0	5	1	0	3	4	3	6	2	7	4	6	5	0	0	1	0	7	0	0	8	3	5	0	0	1	0	0	0	0	0	3	0	0	4	0	0	3	0	0	6	0	0	2	0	0	7	0	0	4	0	0	6	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	8	0	0	3	0	0	23	7	3	2	2	0	6	6	2	0	0	0	5	3	0	0	0	7	8	8	0	4	16	8	8	0	0	10	5	5	0	0	6	3	3	0	7	7	0	0	3	4	0	0	0	0	1	0	6	4	3	0	3	3	0	0	0	0	0	0	1	1	2.28571428571429	36	0	0	0	8	28	0	0	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0
[i-ale][w-aea-ale][a-1218-18][g-aleu1260]	36	6	6	0	0	2	2	3	0	2	4	0	2	4	2	4	2	0	0	2	0	4	0	0	3	0	2	0	0	2	0	0	3	0	0	0	0	0	2	0	0	4	0	0	0	0	0	2	0	0	4	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	30	9	4	2	0	1	6	7	3	0	0	0	2	7	3	0	2	6	10	12	2	5	17	6	11	0	0	5	0	5	0	0	11	6	5	1	13	7	6	0	6	7	0	1	1	1	2	0	7	3	5	1	3	3	2	2	2	0	0	0	0.545454545454545	0	1.30769230769231	36	0	0	0	17	19	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0
[i-alh][w-alw][a-16][g-alaw1244]	28	5	5	0	0	4	2	1	0	0	2	2	1	4	1	3	2	0	0	1	0	4	0	0	4	0	4	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	4	0	0	1	0	0	3	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	23	6	3	0	0	0	6	6	0	0	0	4	5	4	0	0	1	3	10	9	1	3	11	5	6	0	0	11	5	6	0	0	0	0	0	0	12	12	0	0	5	7	1	0	1	1	1	0	5	5	0	0	5	4	1	1	0	0	0	0	0.833333333333333	0.833333333333333	0.916666666666667	28	0	0	0	6	22	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1
[i-als][w-][a-17][g-tosk1239]	35	7	7	0	0	4	1	0	0	3	3	3	1	4	2	5	1	0	0	1	0	4	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	3	0	0	1	0	0	4	0	0	2	0	0	5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	28	8	3	2	0	2	10	12	4	0	0	0	4	2	0	0	1	5	16	6	1	5	21	10	11	0	0	6	3	3	0	0	9	4	5	6	7	7	0	0	3	4	0	1	1	1	1	0	7	3	4	3	3	2	1	0	1	0	0	0	0.909090909090909	1	3	35	0	0	0	11	24	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0
[i-alw][w-][a-3018][g-alab1254]	62	10	10	0	0	4	2	5	0	4	4	4	2	6	4	2	8	0	0	2	0	6	0	0	7	0	4	0	0	2	0	0	5	0	0	0	0	0	4	0	0	4	0	0	4	0	0	2	0	0	6	0	0	4	0	0	2	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	52	7	8	2	0	0	16	16	10	0	0	0	4	8	0	0	4	10	26	12	4	5	38	12	26	0	8	20	6	14	0	6	12	4	8	6	14	14	0	0	6	8	0	2	2	2	1	8	6	3	3	1	3	3	1	1	1	0	0	0	0.461538461538462	0.428571428571429	2.71428571428571	54	0	8	0	26	36	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0
[i-aly][w-aly][a-883][g-alya1239]	32	7	7	0	0	2	2	3	0	3	5	0	2	3	2	5	2	0	0	2	0	3	0	0	3	0	2	0	0	2	0	0	3	0	0	0	0	0	3	0	0	5	0	0	0	0	0	2	0	0	3	0	0	2	0	0	5	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	25	6	3	0	0	4	5	9	0	0	0	5	4	4	0	0	0	3	14	8	0	3	12	0	12	0	0	12	0	12	0	0	0	0	0	0	13	13	0	0	6	7	1	1	2	2	1	0	6	6	0	0	6	5	0	0	0	0	0	0	0	0	0.923076923076923	32	0	0	0	12	20	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2
[i-amc][w-amc][a-884][g-amah1246]	23	8	8	0	0	3	1	0	4	2	4	2	2	4	2	6	2	0	0	0	0	4	0	0	4	4	3	0	0	1	0	0	0	0	0	4	0	0	2	0	0	4	0	0	2	0	0	2	0	0	4	0	0	2	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	4	0	0	15	6	2	0	0	0	5	5	2	0	0	0	1	3	0	0	2	2	7	4	2	5	10	0	10	0	0	4	0	4	0	0	4	0	4	2	5	5	0	0	2	3	1	0	1	1	1	0	5	3	3	2	2	3	1	1	1	0	0	0	0	0	2	23	0	0	0	10	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
