UULID	segments	vowels	monophtongs	diphtongs	triphtongs	heights.v	lengths.v	long.v	nasal.v	round.v	high.v	mid.v	low.v	front.v	back.v	tense.v	lax.v	atr.v	rtr.v	raised.v	retracted.v	fronted.v	glottalized.v	laryngealized.v	unique.v	unique.nasal.v	heights_mono.v	heights_di.v	heights_tri.v	lengths_mono.v	lengths_di.v	lengths_tri.v	long_mono.v	long_di.v	long_tri.v	nasal_mono.v	nasal_di.v	nasal_tri.v	round_mono.v	round_di.v	round_tri.v	high_mono.v	high_di.v	high_tri.v	mid_mono.v	mid_di.v	mid_tri.v	low_mono.v	low_di.v	low_tri.v	front_mono.v	front_di.v	front_tri.v	back_mono.v	back_di.v	back_tri.v	tense_mono.v	tense_di.v	tense_tri.v	lax_mono.v	lax_di.v	lax_tri.v	atr_mono.v	atr_di.v	atr_tri.v	rtr_mono.v	rtr_di.v	rtr_tri.v	raised_mono.v	raised_di.v	raised_tri.v	retracted_mono.v	retracted_di.v	retracted_tri.v	fronted_mono.v	fronted_di.v	fronted_tri.v	glottalized_mono.v	glottalized_di.v	glottalized_tri.v	laryngealized_mono.v	laryngealized_di.v	laryngealized_tri.v	unique_mono.v	unique_di.v	unique_tri.v	unique.nasal_mono.v	unique.nasal_di.v	unique.nasal_tri.v	consonants	places.c	bilabial.c	labiodental.c	double_articulated.c	dental.c	alveolar.c	dental_alveolar.c	palatoalveolar.c	alveolopalatal.c	postalveolar.c	true_retroflex.c	palatal.c	velar.c	uvular.c	pharyngeal_epiglottal.c	glottal.c	labial.c	coronal.c	dorsal.c	guttural.c	manners.c	obstruent.c	voiced_obstruent.c	voiceless_obstruent.c	aspirated_obstruent.c	glottalized_obstruent.c	stop.c	voiced_stop.c	voiceless_stop.c	aspirated_stop.c	glottalized_stop.c	fricative.c	voiced_fricative.c	voiceless_fricative.c	affricate.c	sonorant.c	voiced_sonorant.c	voiceless_sonorant.c	glottalized_resonant.c	nasal.c	approximant.c	tapflap.c	trill.c	trill_tap.c	coronal_trill_tap.c	second_articulation.c	glottalized.c	uvt.c	uvt.stops.c	uvt.fricatives.c	uvt.affricates.c	uvt.nasals.c	uvt.approximants.c	lvt.c	lvt.stops.c	lvt.fricatives.c	lvt.affricates.c	lvt.nasals.c	lvt.approximants.c	ratio.voiced.voiceless.obstruents	ratio.voiced.voiceless.stops	ratio.obstruents.sonorants	egressive	implosive	ejective	click	voiceless	voiced	breathy	creaky	tones	level_tones	contour_tones	bilabial.fricatives	labiodental.fricatives	alveolar.fricatives	nonsibilant.dental.fricatives	sibilant.dental.fricatives	bilabiallabiodental.affricates	bilabial.affricates	retroflex.stops	retroflex.fricatives	retroflex.affricates	retroflex.nasals	retroflex.approximants
[i-hio][w-][a-][g-tsoa1238]	60	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	55	8	3	0	0	8	22	30	3	0	0	0	7	9	1	0	2	3	33	17	2	6	24	7	17	3	3	16	6	10	7	2	3	0	3	5	7	7	0	0	4	3	0	0	0	0	5	4	6	4	2	1	3	2	2	2	1	0	0	0	0.411764705882353	0.6	3.42857142857143	33	0	4	23	35	25	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-hix][w-hix][a-101][g-hixk1239]	23	5	5	0	0	4	1	0	0	2	2	2	1	2	3	3	2	0	0	2	0	2	0	0	4	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	2	0	0	3	0	0	3	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	18	6	5	0	0	0	6	6	2	0	0	0	2	2	0	0	1	5	8	4	1	4	10	3	7	0	0	6	3	3	0	0	4	0	4	0	8	8	0	0	3	5	2	1	3	2	1	0	5	4	3	0	2	5	1	0	1	0	0	0	0.428571428571429	1	1.25	23	0	0	0	7	16	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
[i-hla][w-hal][a-1609][g-hali1244]	19	5	5	0	0	3	1	0	0	2	2	2	1	3	2	0	5	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	14	5	3	0	0	0	5	5	0	0	0	0	1	4	0	0	1	3	5	5	1	5	8	2	6	0	0	5	2	3	0	0	2	0	2	1	6	6	0	0	3	3	0	0	0	0	1	0	4	3	1	1	3	3	1	0	1	0	0	0	0.333333333333333	0.666666666666667	1.33333333333333	19	0	0	0	6	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-hlb][w-hlb][a-1610][g-halb1244]	32	6	6	0	0	4	1	0	0	2	2	3	1	3	2	4	1	0	0	1	0	3	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	26	7	5	0	0	0	7	7	2	0	0	5	1	5	0	0	1	5	14	6	1	5	20	10	10	4	0	16	8	8	4	0	2	0	2	2	6	6	0	0	2	4	0	0	0	0	1	0	6	4	1	1	2	4	1	0	1	0	0	0	1	1	3.33333333333333	32	0	0	0	10	17	5	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	1
[i-hmq][w-][a-3037][g-east2370]	36	7	7	0	0	4	1	0	0	3	2	4	1	4	3	4	3	0	0	1	0	4	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	4	0	0	1	0	0	4	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	29	8	4	2	0	0	11	11	2	0	0	0	1	5	2	0	2	6	13	8	2	4	20	1	19	8	0	9	0	9	8	0	11	1	10	0	9	6	3	0	7	2	0	0	0	0	0	0	6	3	4	0	3	2	2	2	1	0	0	0	0.0526315789473684	0	2.22222222222222	36	0	0	0	22	14	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0
[i-hmt][w-ham][a-536][g-hamt1247]	19	7	7	0	0	4	1	0	0	2	3	3	1	3	2	5	1	0	0	1	0	3	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	3	0	0	1	0	0	3	0	0	2	0	0	5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	12	6	3	0	0	0	2	2	0	0	0	0	1	3	1	0	2	3	2	5	2	4	7	1	6	0	0	5	0	5	0	0	2	1	1	0	5	5	0	0	3	2	0	0	0	0	1	0	4	3	1	0	3	2	2	2	1	0	0	0	0.166666666666667	0	1.4	19	0	0	0	6	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
[i-hnh][w-ani][a-651][g-anii1246]	67	6	6	0	0	4	1	0	0	2	2	3	1	4	2	4	2	0	0	1	0	4	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	1	0	0	4	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	61	7	3	0	0	9	21	30	7	0	0	0	12	8	0	0	1	3	37	20	1	6	19	5	14	3	3	10	4	6	7	1	3	0	3	6	4	4	0	0	2	2	0	0	0	0	2	4	6	3	2	2	2	2	1	0	1	0	0	0	0.357142857142857	0.666666666666667	4.75	26	0	4	37	46	21	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-hnn][w-hnn][a-1613][g-hanu1241]	19	3	3	0	0	2	1	0	0	1	2	0	1	2	1	2	1	0	0	1	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	16	5	3	0	0	0	6	6	0	0	0	0	1	4	0	0	2	3	6	5	2	4	9	3	6	0	0	7	3	4	0	0	2	0	2	0	7	7	0	0	3	4	1	0	1	1	1	0	4	3	1	0	3	3	1	1	1	0	0	0	0.5	0.75	1.28571428571429	19	0	0	0	6	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-hoc][w-ho][a-1615][g-hooo1248]	25	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	20	7	3	0	0	0	6	6	1	0	0	4	1	4	0	0	1	3	11	5	1	5	11	5	6	0	0	8	4	4	0	0	2	0	2	1	9	9	0	0	5	4	0	0	0	0	1	0	6	4	1	1	4	4	1	0	1	0	0	0	0.833333333333333	1	1.22222222222222	25	0	0	0	6	19	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	1
[i-hoo][w-hol][a-1616][g-holo1240]	19	6	6	0	0	4	1	0	0	2	3	2	1	4	2	3	3	0	0	1	0	4	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	2	0	0	1	0	0	4	0	0	2	0	0	3	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	13	6	2	0	0	0	4	4	2	0	0	0	1	3	0	0	1	2	6	4	1	5	7	3	4	0	0	4	2	2	0	0	2	0	2	1	6	6	0	0	3	3	0	0	0	0	1	0	5	3	1	1	2	3	1	0	1	0	0	0	0.75	1	1.16666666666667	19	0	0	0	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[i-hop][w-hop][a-687][g-hopi1249]	20	6	6	0	0	3	1	0	0	2	2	3	1	4	1	5	1	0	0	0	0	4	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	1	0	0	4	0	0	1	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	14	6	2	0	0	0	5	5	0	0	0	0	1	3	1	0	2	2	5	5	2	5	8	0	8	0	0	5	0	5	0	0	2	0	2	1	6	6	0	0	3	3	0	0	0	0	1	0	4	3	1	1	3	3	2	2	1	0	0	0	0	0	1.33333333333333	20	0	0	0	8	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-hre][w-hre][a-1617][g-hree1244]	29	13	13	0	0	4	1	0	0	5	4	7	2	8	5	7	6	0	0	2	0	8	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	5	0	0	4	0	0	7	0	0	2	0	0	8	0	0	5	0	0	7	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	7	0	0	0	0	0	16	5	2	0	0	0	5	5	0	0	0	0	3	4	0	0	2	2	5	7	2	4	7	1	6	0	0	5	1	4	0	0	2	0	2	0	9	8	1	1	4	5	0	0	0	0	2	1	4	3	1	0	3	2	1	1	1	0	0	0	0.166666666666667	0.25	0.777777777777778	28	0	1	0	7	16	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-hro][w-][a-][g-haro1237]	41	11	11	0	0	6	1	0	0	4	5	5	1	5	4	5	5	0	0	2	0	5	0	0	11	0	6	0	0	1	0	0	0	0	0	0	0	0	4	0	0	5	0	0	5	0	0	1	0	0	5	0	0	4	0	0	5	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	11	0	0	0	0	0	30	6	5	0	0	0	11	11	1	0	0	0	3	7	0	0	3	5	12	10	3	4	12	2	10	3	2	9	2	7	3	2	3	0	3	0	18	10	8	0	8	10	2	0	2	2	4	2	5	3	1	0	3	3	1	1	1	0	0	0	0.2	0.285714285714286	0.666666666666667	39	2	0	0	18	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[i-hrv][w-][a-2471][g-croa1245]	26	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	21	7	3	1	0	0	8	8	3	0	0	0	3	2	0	0	1	4	11	5	1	5	15	7	8	0	0	7	4	3	0	0	6	2	4	2	6	6	0	0	3	3	0	0	0	0	0	0	6	4	3	2	2	2	1	0	1	0	0	0	0.875	1.33333333333333	2.5	26	0	0	0	8	18	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-hrv][w-scr][a-][g-sout1528]	26	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	21	7	3	1	0	0	8	8	3	0	0	0	3	2	0	0	1	4	11	5	1	5	15	7	8	0	0	7	4	3	0	0	6	2	4	2	6	6	0	0	3	3	0	0	0	0	0	0	6	4	3	2	2	2	1	0	1	0	0	0	0.875	1.33333333333333	2.5	26	0	0	0	8	18	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-hsb][w-sou][a-2716][g-uppe1395]	26	6	6	0	0	4	1	0	0	2	2	3	1	3	2	4	1	0	0	1	0	3	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	20	7	3	1	0	0	8	8	3	0	0	0	1	3	0	0	1	4	11	4	1	5	16	7	9	0	0	6	3	3	0	0	7	2	5	3	4	4	0	0	2	2	0	0	0	0	0	0	6	3	4	2	2	2	1	0	1	0	0	0	0.777777777777778	1	4	26	0	0	0	9	17	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-hsn][w-][a-3008][g-xian1251]	26	6	6	0	0	3	1	0	0	3	3	2	1	3	3	5	1	0	0	1	0	3	0	0	4	0	3	0	0	1	0	0	0	0	0	0	0	0	3	0	0	3	0	0	2	0	0	1	0	0	3	0	0	3	0	0	5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	20	6	3	1	0	0	7	7	1	0	0	4	0	4	0	0	0	4	12	4	0	4	16	1	15	5	0	7	0	7	5	0	6	1	5	3	4	4	0	0	4	0	0	0	0	0	0	0	6	4	5	2	3	0	0	0	0	0	0	0	0.0666666666666667	0	4	26	0	0	0	15	11	0	0	0	0	0	0	1	1	0	0	0	0	1	2	1	0	0
[i-hss][w-hrs][a-1618][g-hars1241]	33	2	2	0	0	2	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	0	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	31	9	2	1	0	3	12	15	3	0	0	0	1	6	0	1	2	3	18	7	3	5	24	9	15	0	4	8	3	5	0	2	15	5	10	1	7	7	0	0	2	5	0	1	1	1	1	4	7	3	5	1	2	3	2	1	2	0	0	0	0.6	0.6	3.42857142857143	29	0	4	0	15	18	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	0
[i-hto][w-hmi-htt][a-1619][g-mini1256]	25	7	7	0	0	3	1	0	0	2	4	2	1	3	3	4	3	0	0	2	0	3	0	0	6	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	4	0	0	2	0	0	1	0	0	3	0	0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	18	6	5	0	0	0	5	5	1	0	0	0	1	4	0	0	2	5	6	5	2	5	12	6	6	0	0	9	5	4	0	0	2	0	2	1	6	6	0	0	4	2	0	0	0	0	1	0	5	3	1	1	3	2	1	1	1	0	0	0	1	1.25	2	25	0	0	0	6	19	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
[i-hts][w-had][a-94][g-hadz1240]	63	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	58	8	6	1	0	5	23	28	7	0	0	0	1	13	0	0	2	7	35	14	2	6	35	12	23	6	5	21	7	14	9	3	5	1	4	9	8	8	0	0	5	3	0	0	0	0	6	6	7	3	3	2	3	3	1	1	1	0	0	0	0.521739130434783	0.5	4.375	43	0	6	14	38	25	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-hub][w-hmb][a-1620][g-huam1247]	19	4	4	0	0	2	1	0	0	1	3	0	1	2	2	3	1	0	0	2	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	2	0	0	2	0	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	15	6	2	0	0	0	6	6	1	0	0	0	1	4	0	0	1	2	7	5	1	5	8	0	8	0	0	4	0	4	0	0	3	0	3	1	7	7	0	0	4	3	1	0	1	1	1	0	5	3	3	1	3	3	1	1	0	0	0	0	0	0	1.14285714285714	19	0	0	0	8	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-huc][w-huc][a-3150][g-huaa1248]	60	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	55	8	9	0	0	7	17	24	6	0	0	1	7	6	0	0	2	9	31	13	2	6	14	5	9	0	2	6	3	3	5	0	5	1	4	3	8	8	0	0	4	4	1	0	1	1	1	3	7	3	4	2	3	4	1	1	1	0	0	0	0.555555555555556	1	1.75	25	0	3	32	37	23	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
[i-huf][w-][a-][g-hume1246]	18	5	5	0	0	5	1	0	0	2	2	2	1	3	2	2	3	0	0	1	0	3	0	0	5	0	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	13	5	4	0	0	0	4	4	1	0	0	0	0	2	0	0	2	4	5	2	2	4	10	5	5	0	0	6	3	3	0	0	4	2	2	0	3	3	0	0	2	1	0	0	0	0	0	0	4	3	2	0	2	1	1	1	1	0	0	0	1	1	3.33333333333333	18	0	0	0	5	13	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
[i-hui][w-][a-][g-huli1244]	21	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	16	6	4	0	0	0	5	5	0	0	0	1	1	4	0	0	1	4	6	5	1	5	10	3	7	2	0	8	3	5	2	0	1	0	1	1	6	6	0	0	2	4	1	0	1	1	1	0	5	3	0	1	2	4	1	0	1	0	0	0	0.428571428571429	0.6	1.66666666666667	21	0	0	0	7	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
[i-hun][w-hun][a-107][g-hung1274]	28	7	7	0	0	4	1	0	0	4	3	3	1	4	3	5	2	0	0	1	1	4	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	4	0	0	3	0	0	3	0	0	1	0	0	4	0	0	3	0	0	5	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	21	7	3	1	0	0	9	9	3	0	0	0	2	2	0	0	1	4	12	4	1	5	16	8	8	0	0	7	4	3	0	0	6	2	4	3	5	5	0	0	3	2	0	0	0	0	0	0	6	4	3	2	2	2	1	0	1	0	0	0	1	1.33333333333333	3.2	28	0	0	0	8	20	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
[i-hup][w-hup][a-1621][g-hupa1239]	29	4	4	0	0	4	1	0	0	1	1	2	1	3	1	1	3	0	0	0	0	3	0	0	4	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	1	0	0	3	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	25	6	1	0	0	0	11	11	0	0	0	0	1	6	3	0	3	1	11	10	3	5	18	0	18	3	5	9	0	9	3	3	5	0	5	4	7	6	1	0	3	4	0	0	0	0	3	5	4	2	1	1	3	3	2	2	2	0	0	0	0	0	2.57142857142857	24	0	5	0	19	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
[i-hur][w-hli-hlu-msq][a-1623][g-halk1245]	32	6	6	0	0	5	1	0	0	2	2	2	2	3	2	3	2	0	0	1	0	3	0	0	6	0	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	2	0	0	3	0	0	2	0	0	3	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	26	9	2	0	0	2	8	10	1	0	0	0	1	4	6	0	2	2	11	11	2	5	22	0	22	0	7	10	0	10	0	4	8	0	8	4	4	4	0	0	1	3	0	0	0	0	7	7	6	3	4	2	1	3	2	2	2	0	0	0	0	0	5.5	25	0	7	0	22	10	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
[i-hus][w-][a-619][g-huas1242]	24	5	5	0	0	3	1	0	0	2	2	2	1	3	2	4	1	0	0	1	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	19	7	3	0	0	1	6	7	1	0	0	0	1	5	0	0	2	3	8	6	2	5	14	1	13	0	4	9	1	8	0	3	3	0	3	2	5	5	0	0	2	3	0	0	0	0	3	4	6	3	2	1	2	3	1	1	1	0	0	0	0.0769230769230769	0.125	2.8	20	0	4	0	13	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
[i-huu][w-hum][a-1624-578][g-muru1274]	19	6	6	0	0	3	1	0	0	2	3	2	1	3	3	3	3	0	0	2	0	3	0	0	5	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	2	0	0	1	0	0	3	0	0	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	13	6	4	0	0	1	4	5	1	0	0	0	0	2	0	0	1	4	6	2	1	4	10	5	5	0	0	5	3	2	0	0	4	1	3	1	3	3	0	0	3	0	0	0	0	0	0	0	5	3	2	1	2	0	1	0	1	0	0	0	1	1.5	3.33333333333333	19	0	0	0	5	14	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
[i-huv][w-hve][a-1625][g-sanm1287]	22	6	6	0	0	3	1	0	0	2	3	2	1	3	2	5	1	0	0	1	0	3	0	0	6	0	3	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	2	0	0	1	0	0	3	0	0	2	0	0	5	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	16	6	3	0	0	0	7	7	1	0	0	0	1	3	0	0	1	3	8	4	1	5	10	3	7	0	0	6	3	3	0	0	3	0	3	1	6	6	0	0	2	4	1	0	1	1	1	0	5	3	2	1	2	3	1	0	1	0	0	0	0.428571428571429	1	1.66666666666667	22	0	0	0	7	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
[i-huz][w-hzb][a-530][g-hunz1247]	39	8	8	0	0	4	1	0	0	2	3	4	1	2	4	6	1	0	0	1	1	2	0	0	7	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	0	0	4	0	0	1	0	0	2	0	0	4	0	0	6	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	31	8	3	0	0	0	12	12	2	0	0	0	1	5	4	2	2	3	14	10	4	5	25	6	19	0	5	9	3	6	0	2	10	3	7	6	6	6	0	0	2	4	0	0	0	0	1	5	5	3	3	1	2	3	3	1	3	1	0	1	0.315789473684211	0.5	4.16666666666667	34	0	5	0	19	20	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
[i-hvn][w-saw][a-1627][g-sabu1255]	25	6	6	0	0	4	1	0	0	2	2	3	1	3	2	4	1	0	0	1	0	3	0	0	6	0	4	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	1	0	0	3	0	0	2	0	0	4	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	19	6	4	0	0	0	6	6	1	0	0	0	1	5	0	0	2	4	7	6	2	5	12	7	5	0	3	10	6	4	0	3	1	0	1	1	6	6	0	0	4	2	0	0	0	0	1	4	5	3	0	1	3	2	1	1	1	0	0	0	1.4	1.5	2	21	4	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
